"dataset","method","normalization","pathway","threshold_pct","n_genes_total","n_genes_remaining","pct_genes_remaining"
"ipf_lung","UCell","voom","insulin_signaling",25,82,79,96.3414634146341
"ipf_lung","UCell","voom","glucose_metabolism",25,85,84,98.8235294117647
"ipf_lung","UCell","voom","nfkb_signaling",25,54,53,98.1481481481482
"ipf_lung","UCell","voom","toll_like_receptor",25,170,169,99.4117647058823
"ipf_lung","UCell","voom","tgfb_signaling",25,96,94,97.9166666666667
"ipf_lung","UCell","voom","oxidative_stress",25,37,37,100
"ipf_lung","UCell","voom","ecm_remodeling",25,300,297,99
"ipf_lung","UCell","voom","raas",25,16,16,100
"ipf_lung","UCell","scran","interferon_signaling",25,271,254,93.7269372693727
"ipf_lung","UCell","scran","jak_stat",25,473,457,96.6173361522199
"ipf_lung","UCell","scran","insulin_signaling",25,82,79,96.3414634146341
"ipf_lung","UCell","scran","glucose_metabolism",25,85,84,98.8235294117647
"ipf_lung","UCell","scran","nfkb_signaling",25,54,53,98.1481481481482
"ipf_lung","UCell","scran","toll_like_receptor",25,170,169,99.4117647058823
"ipf_lung","UCell","scran","tgfb_signaling",25,96,94,97.9166666666667
"ipf_lung","UCell","scran","oxidative_stress",25,37,37,100
"ipf_lung","UCell","scran","ecm_remodeling",25,300,297,99
"ipf_lung","UCell","scran","raas",25,16,16,100
"ipf_lung","UCell","sctransform","interferon_signaling",25,271,254,93.7269372693727
"ipf_lung","UCell","sctransform","jak_stat",25,473,457,96.6173361522199
"ipf_lung","UCell","sctransform","insulin_signaling",25,82,79,96.3414634146341
"ipf_lung","UCell","sctransform","glucose_metabolism",25,85,84,98.8235294117647
"ipf_lung","UCell","sctransform","nfkb_signaling",25,54,53,98.1481481481482
"ipf_lung","UCell","sctransform","toll_like_receptor",25,170,169,99.4117647058823
"ipf_lung","UCell","sctransform","tgfb_signaling",25,96,94,97.9166666666667
"ipf_lung","UCell","sctransform","oxidative_stress",25,37,37,100
"ipf_lung","UCell","sctransform","ecm_remodeling",25,300,297,99
"ipf_lung","UCell","sctransform","raas",25,16,16,100
"ipf_lung","ssGSEA","log2CPM","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","ssGSEA","log2CPM","jak_stat",50,473,448,94.7145877378435
"ipf_lung","ssGSEA","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","ssGSEA","log2CPM","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","ssGSEA","log2CPM","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","ssGSEA","log2CPM","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","ssGSEA","log2CPM","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","ssGSEA","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","ssGSEA","log2CPM","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","ssGSEA","log2CPM","raas",50,16,16,100
"ipf_lung","ssGSEA","voom","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","ssGSEA","voom","jak_stat",50,473,448,94.7145877378435
"ipf_lung","ssGSEA","voom","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","ssGSEA","voom","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","ssGSEA","voom","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","ssGSEA","voom","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","ssGSEA","voom","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","ssGSEA","voom","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","ssGSEA","voom","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","ssGSEA","voom","raas",50,16,16,100
"ipf_lung","ssGSEA","scran","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","ssGSEA","scran","jak_stat",50,473,448,94.7145877378435
"ipf_lung","ssGSEA","scran","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","ssGSEA","scran","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","ssGSEA","scran","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","ssGSEA","scran","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","ssGSEA","scran","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","ssGSEA","scran","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","ssGSEA","scran","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","ssGSEA","scran","raas",50,16,16,100
"ipf_lung","ssGSEA","sctransform","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","ssGSEA","sctransform","jak_stat",50,473,448,94.7145877378435
"ipf_lung","ssGSEA","sctransform","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","ssGSEA","sctransform","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","ssGSEA","sctransform","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","ssGSEA","sctransform","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","ssGSEA","sctransform","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","ssGSEA","sctransform","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","ssGSEA","sctransform","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","ssGSEA","sctransform","raas",50,16,16,100
"ipf_lung","GSVA","log2CPM","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","GSVA","log2CPM","jak_stat",50,473,448,94.7145877378435
"ipf_lung","GSVA","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","GSVA","log2CPM","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","GSVA","log2CPM","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","GSVA","log2CPM","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","GSVA","log2CPM","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","GSVA","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","GSVA","log2CPM","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","GSVA","log2CPM","raas",50,16,16,100
"ipf_lung","GSVA","voom","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","GSVA","voom","jak_stat",50,473,448,94.7145877378435
"ipf_lung","GSVA","voom","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","GSVA","voom","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","GSVA","voom","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","GSVA","voom","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","GSVA","voom","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","GSVA","voom","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","GSVA","voom","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","GSVA","voom","raas",50,16,16,100
"ipf_lung","GSVA","scran","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","GSVA","scran","jak_stat",50,473,448,94.7145877378435
"ipf_lung","GSVA","scran","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","GSVA","scran","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","GSVA","scran","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","GSVA","scran","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","GSVA","scran","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","GSVA","scran","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","GSVA","scran","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","GSVA","scran","raas",50,16,16,100
"ipf_lung","GSVA","sctransform","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","GSVA","sctransform","jak_stat",50,473,448,94.7145877378435
"ipf_lung","GSVA","sctransform","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","GSVA","sctransform","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","GSVA","sctransform","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","GSVA","sctransform","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","GSVA","sctransform","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","GSVA","sctransform","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","GSVA","sctransform","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","GSVA","sctransform","raas",50,16,16,100
"ipf_lung","zscore","log2CPM","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","zscore","log2CPM","jak_stat",50,473,448,94.7145877378435
"ipf_lung","zscore","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","zscore","log2CPM","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","zscore","log2CPM","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","zscore","log2CPM","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","zscore","log2CPM","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","zscore","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","zscore","log2CPM","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","zscore","log2CPM","raas",50,16,16,100
"ipf_lung","zscore","voom","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","zscore","voom","jak_stat",50,473,448,94.7145877378435
"ipf_lung","zscore","voom","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","zscore","voom","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","zscore","voom","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","zscore","voom","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","zscore","voom","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","zscore","voom","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","zscore","voom","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","zscore","voom","raas",50,16,16,100
"ipf_lung","zscore","scran","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","zscore","scran","jak_stat",50,473,448,94.7145877378435
"ipf_lung","zscore","scran","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","zscore","scran","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","zscore","scran","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","zscore","scran","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","zscore","scran","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","zscore","scran","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","zscore","scran","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","zscore","scran","raas",50,16,16,100
"ipf_lung","zscore","sctransform","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","zscore","sctransform","jak_stat",50,473,448,94.7145877378435
"ipf_lung","zscore","sctransform","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","zscore","sctransform","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","zscore","sctransform","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","zscore","sctransform","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","zscore","sctransform","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","zscore","sctransform","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","zscore","sctransform","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","zscore","sctransform","raas",50,16,16,100
"ipf_lung","AUCell","log2CPM","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","AUCell","log2CPM","jak_stat",50,473,448,94.7145877378435
"ipf_lung","AUCell","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","AUCell","log2CPM","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","AUCell","log2CPM","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","AUCell","log2CPM","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","AUCell","log2CPM","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","AUCell","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","AUCell","log2CPM","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","AUCell","log2CPM","raas",50,16,16,100
"ipf_lung","AUCell","voom","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","AUCell","voom","jak_stat",50,473,448,94.7145877378435
"ipf_lung","AUCell","voom","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","AUCell","voom","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","AUCell","voom","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","AUCell","voom","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","AUCell","voom","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","AUCell","voom","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","AUCell","voom","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","AUCell","voom","raas",50,16,16,100
"ipf_lung","AUCell","scran","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","AUCell","scran","jak_stat",50,473,448,94.7145877378435
"ipf_lung","AUCell","scran","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","AUCell","scran","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","AUCell","scran","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","AUCell","scran","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","AUCell","scran","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","AUCell","scran","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","AUCell","scran","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","AUCell","scran","raas",50,16,16,100
"ipf_lung","AUCell","sctransform","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","AUCell","sctransform","jak_stat",50,473,448,94.7145877378435
"ipf_lung","AUCell","sctransform","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","AUCell","sctransform","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","AUCell","sctransform","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","AUCell","sctransform","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","AUCell","sctransform","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","AUCell","sctransform","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","AUCell","sctransform","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","AUCell","sctransform","raas",50,16,16,100
"ipf_lung","UCell","log2CPM","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","UCell","log2CPM","jak_stat",50,473,448,94.7145877378435
"ipf_lung","UCell","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","UCell","log2CPM","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","UCell","log2CPM","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","UCell","log2CPM","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","UCell","log2CPM","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","UCell","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","UCell","log2CPM","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","UCell","log2CPM","raas",50,16,16,100
"ipf_lung","UCell","voom","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","UCell","voom","jak_stat",50,473,448,94.7145877378435
"ipf_lung","UCell","voom","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","UCell","voom","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","UCell","voom","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","UCell","voom","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","UCell","voom","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","UCell","voom","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","UCell","voom","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","UCell","voom","raas",50,16,16,100
"ipf_lung","UCell","scran","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","UCell","scran","jak_stat",50,473,448,94.7145877378435
"ipf_lung","UCell","scran","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","UCell","scran","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","UCell","scran","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","UCell","scran","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","UCell","scran","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","UCell","scran","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","UCell","scran","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","UCell","scran","raas",50,16,16,100
"ipf_lung","UCell","sctransform","interferon_signaling",50,271,240,88.5608856088561
"ipf_lung","UCell","sctransform","jak_stat",50,473,448,94.7145877378435
"ipf_lung","UCell","sctransform","insulin_signaling",50,82,76,92.6829268292683
"ipf_lung","UCell","sctransform","glucose_metabolism",50,85,82,96.4705882352941
"ipf_lung","UCell","sctransform","nfkb_signaling",50,54,53,98.1481481481482
"ipf_lung","UCell","sctransform","toll_like_receptor",50,170,169,99.4117647058823
"ipf_lung","UCell","sctransform","tgfb_signaling",50,96,94,97.9166666666667
"ipf_lung","UCell","sctransform","oxidative_stress",50,37,36,97.2972972972973
"ipf_lung","UCell","sctransform","ecm_remodeling",50,300,296,98.6666666666667
"ipf_lung","UCell","sctransform","raas",50,16,16,100
