"dataset","method","normalization","pathway","threshold_pct","n_genes_total","n_genes_remaining","pct_genes_remaining"
"dcm_heart","UCell","log2CPM","tgfb_signaling",25,96,95,98.9583333333333
"dcm_heart","UCell","log2CPM","oxidative_stress",25,37,34,91.8918918918919
"dcm_heart","UCell","log2CPM","ecm_remodeling",25,300,299,99.6666666666667
"dcm_heart","UCell","log2CPM","raas",25,16,16,100
"dcm_heart","UCell","voom","interferon_signaling",25,271,258,95.2029520295203
"dcm_heart","UCell","voom","jak_stat",25,473,463,97.8858350951374
"dcm_heart","UCell","voom","insulin_signaling",25,82,78,95.1219512195122
"dcm_heart","UCell","voom","glucose_metabolism",25,85,83,97.6470588235294
"dcm_heart","UCell","voom","nfkb_signaling",25,54,54,100
"dcm_heart","UCell","voom","toll_like_receptor",25,170,166,97.6470588235294
"dcm_heart","UCell","voom","tgfb_signaling",25,96,95,98.9583333333333
"dcm_heart","UCell","voom","oxidative_stress",25,37,34,91.8918918918919
"dcm_heart","UCell","voom","ecm_remodeling",25,300,299,99.6666666666667
"dcm_heart","UCell","voom","raas",25,16,16,100
"dcm_heart","UCell","scran","interferon_signaling",25,271,258,95.2029520295203
"dcm_heart","UCell","scran","jak_stat",25,473,463,97.8858350951374
"dcm_heart","UCell","scran","insulin_signaling",25,82,78,95.1219512195122
"dcm_heart","UCell","scran","glucose_metabolism",25,85,83,97.6470588235294
"dcm_heart","UCell","scran","nfkb_signaling",25,54,54,100
"dcm_heart","UCell","scran","toll_like_receptor",25,170,166,97.6470588235294
"dcm_heart","UCell","scran","tgfb_signaling",25,96,95,98.9583333333333
"dcm_heart","UCell","scran","oxidative_stress",25,37,34,91.8918918918919
"dcm_heart","UCell","scran","ecm_remodeling",25,300,299,99.6666666666667
"dcm_heart","UCell","scran","raas",25,16,16,100
"dcm_heart","UCell","sctransform","interferon_signaling",25,271,258,95.2029520295203
"dcm_heart","UCell","sctransform","jak_stat",25,473,463,97.8858350951374
"dcm_heart","UCell","sctransform","insulin_signaling",25,82,78,95.1219512195122
"dcm_heart","UCell","sctransform","glucose_metabolism",25,85,83,97.6470588235294
"dcm_heart","UCell","sctransform","nfkb_signaling",25,54,54,100
"dcm_heart","UCell","sctransform","toll_like_receptor",25,170,166,97.6470588235294
"dcm_heart","UCell","sctransform","tgfb_signaling",25,96,95,98.9583333333333
"dcm_heart","UCell","sctransform","oxidative_stress",25,37,34,91.8918918918919
"dcm_heart","UCell","sctransform","ecm_remodeling",25,300,299,99.6666666666667
"dcm_heart","UCell","sctransform","raas",25,16,16,100
"dcm_heart","ssGSEA","log2CPM","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","ssGSEA","log2CPM","jak_stat",50,473,463,97.8858350951374
"dcm_heart","ssGSEA","log2CPM","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","ssGSEA","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","ssGSEA","log2CPM","nfkb_signaling",50,54,54,100
"dcm_heart","ssGSEA","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","ssGSEA","log2CPM","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","ssGSEA","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","ssGSEA","log2CPM","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","ssGSEA","log2CPM","raas",50,16,16,100
"dcm_heart","ssGSEA","voom","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","ssGSEA","voom","jak_stat",50,473,463,97.8858350951374
"dcm_heart","ssGSEA","voom","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","ssGSEA","voom","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","ssGSEA","voom","nfkb_signaling",50,54,54,100
"dcm_heart","ssGSEA","voom","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","ssGSEA","voom","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","ssGSEA","voom","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","ssGSEA","voom","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","ssGSEA","voom","raas",50,16,16,100
"dcm_heart","ssGSEA","scran","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","ssGSEA","scran","jak_stat",50,473,463,97.8858350951374
"dcm_heart","ssGSEA","scran","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","ssGSEA","scran","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","ssGSEA","scran","nfkb_signaling",50,54,54,100
"dcm_heart","ssGSEA","scran","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","ssGSEA","scran","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","ssGSEA","scran","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","ssGSEA","scran","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","ssGSEA","scran","raas",50,16,16,100
"dcm_heart","ssGSEA","sctransform","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","ssGSEA","sctransform","jak_stat",50,473,463,97.8858350951374
"dcm_heart","ssGSEA","sctransform","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","ssGSEA","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","ssGSEA","sctransform","nfkb_signaling",50,54,54,100
"dcm_heart","ssGSEA","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","ssGSEA","sctransform","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","ssGSEA","sctransform","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","ssGSEA","sctransform","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","ssGSEA","sctransform","raas",50,16,16,100
"dcm_heart","GSVA","log2CPM","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","GSVA","log2CPM","jak_stat",50,473,463,97.8858350951374
"dcm_heart","GSVA","log2CPM","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","GSVA","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","GSVA","log2CPM","nfkb_signaling",50,54,54,100
"dcm_heart","GSVA","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","GSVA","log2CPM","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","GSVA","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","GSVA","log2CPM","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","GSVA","log2CPM","raas",50,16,16,100
"dcm_heart","GSVA","voom","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","GSVA","voom","jak_stat",50,473,463,97.8858350951374
"dcm_heart","GSVA","voom","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","GSVA","voom","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","GSVA","voom","nfkb_signaling",50,54,54,100
"dcm_heart","GSVA","voom","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","GSVA","voom","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","GSVA","voom","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","GSVA","voom","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","GSVA","voom","raas",50,16,16,100
"dcm_heart","GSVA","scran","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","GSVA","scran","jak_stat",50,473,463,97.8858350951374
"dcm_heart","GSVA","scran","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","GSVA","scran","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","GSVA","scran","nfkb_signaling",50,54,54,100
"dcm_heart","GSVA","scran","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","GSVA","scran","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","GSVA","scran","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","GSVA","scran","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","GSVA","scran","raas",50,16,16,100
"dcm_heart","GSVA","sctransform","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","GSVA","sctransform","jak_stat",50,473,463,97.8858350951374
"dcm_heart","GSVA","sctransform","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","GSVA","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","GSVA","sctransform","nfkb_signaling",50,54,54,100
"dcm_heart","GSVA","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","GSVA","sctransform","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","GSVA","sctransform","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","GSVA","sctransform","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","GSVA","sctransform","raas",50,16,16,100
"dcm_heart","zscore","log2CPM","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","zscore","log2CPM","jak_stat",50,473,463,97.8858350951374
"dcm_heart","zscore","log2CPM","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","zscore","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","zscore","log2CPM","nfkb_signaling",50,54,54,100
"dcm_heart","zscore","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","zscore","log2CPM","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","zscore","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","zscore","log2CPM","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","zscore","log2CPM","raas",50,16,16,100
"dcm_heart","zscore","voom","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","zscore","voom","jak_stat",50,473,463,97.8858350951374
"dcm_heart","zscore","voom","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","zscore","voom","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","zscore","voom","nfkb_signaling",50,54,54,100
"dcm_heart","zscore","voom","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","zscore","voom","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","zscore","voom","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","zscore","voom","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","zscore","voom","raas",50,16,16,100
"dcm_heart","zscore","scran","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","zscore","scran","jak_stat",50,473,463,97.8858350951374
"dcm_heart","zscore","scran","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","zscore","scran","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","zscore","scran","nfkb_signaling",50,54,54,100
"dcm_heart","zscore","scran","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","zscore","scran","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","zscore","scran","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","zscore","scran","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","zscore","scran","raas",50,16,16,100
"dcm_heart","zscore","sctransform","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","zscore","sctransform","jak_stat",50,473,463,97.8858350951374
"dcm_heart","zscore","sctransform","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","zscore","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","zscore","sctransform","nfkb_signaling",50,54,54,100
"dcm_heart","zscore","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","zscore","sctransform","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","zscore","sctransform","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","zscore","sctransform","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","zscore","sctransform","raas",50,16,16,100
"dcm_heart","AUCell","log2CPM","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","AUCell","log2CPM","jak_stat",50,473,463,97.8858350951374
"dcm_heart","AUCell","log2CPM","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","AUCell","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","AUCell","log2CPM","nfkb_signaling",50,54,54,100
"dcm_heart","AUCell","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","AUCell","log2CPM","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","AUCell","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","AUCell","log2CPM","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","AUCell","log2CPM","raas",50,16,16,100
"dcm_heart","AUCell","voom","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","AUCell","voom","jak_stat",50,473,463,97.8858350951374
"dcm_heart","AUCell","voom","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","AUCell","voom","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","AUCell","voom","nfkb_signaling",50,54,54,100
"dcm_heart","AUCell","voom","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","AUCell","voom","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","AUCell","voom","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","AUCell","voom","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","AUCell","voom","raas",50,16,16,100
"dcm_heart","AUCell","scran","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","AUCell","scran","jak_stat",50,473,463,97.8858350951374
"dcm_heart","AUCell","scran","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","AUCell","scran","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","AUCell","scran","nfkb_signaling",50,54,54,100
"dcm_heart","AUCell","scran","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","AUCell","scran","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","AUCell","scran","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","AUCell","scran","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","AUCell","scran","raas",50,16,16,100
"dcm_heart","AUCell","sctransform","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","AUCell","sctransform","jak_stat",50,473,463,97.8858350951374
"dcm_heart","AUCell","sctransform","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","AUCell","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","AUCell","sctransform","nfkb_signaling",50,54,54,100
"dcm_heart","AUCell","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","AUCell","sctransform","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","AUCell","sctransform","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","AUCell","sctransform","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","AUCell","sctransform","raas",50,16,16,100
"dcm_heart","UCell","log2CPM","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","UCell","log2CPM","jak_stat",50,473,463,97.8858350951374
"dcm_heart","UCell","log2CPM","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","UCell","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","UCell","log2CPM","nfkb_signaling",50,54,54,100
"dcm_heart","UCell","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","UCell","log2CPM","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","UCell","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","UCell","log2CPM","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","UCell","log2CPM","raas",50,16,16,100
"dcm_heart","UCell","voom","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","UCell","voom","jak_stat",50,473,463,97.8858350951374
"dcm_heart","UCell","voom","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","UCell","voom","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","UCell","voom","nfkb_signaling",50,54,54,100
"dcm_heart","UCell","voom","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","UCell","voom","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","UCell","voom","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","UCell","voom","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","UCell","voom","raas",50,16,16,100
"dcm_heart","UCell","scran","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","UCell","scran","jak_stat",50,473,463,97.8858350951374
"dcm_heart","UCell","scran","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","UCell","scran","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","UCell","scran","nfkb_signaling",50,54,54,100
"dcm_heart","UCell","scran","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","UCell","scran","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","UCell","scran","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","UCell","scran","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","UCell","scran","raas",50,16,16,100
"dcm_heart","UCell","sctransform","interferon_signaling",50,271,258,95.2029520295203
"dcm_heart","UCell","sctransform","jak_stat",50,473,463,97.8858350951374
"dcm_heart","UCell","sctransform","insulin_signaling",50,82,78,95.1219512195122
"dcm_heart","UCell","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"dcm_heart","UCell","sctransform","nfkb_signaling",50,54,54,100
"dcm_heart","UCell","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"dcm_heart","UCell","sctransform","tgfb_signaling",50,96,95,98.9583333333333
"dcm_heart","UCell","sctransform","oxidative_stress",50,37,34,91.8918918918919
"dcm_heart","UCell","sctransform","ecm_remodeling",50,300,299,99.6666666666667
"dcm_heart","UCell","sctransform","raas",50,16,16,100
