"dataset","method","normalization","pathway","threshold_pct","n_genes_total","n_genes_remaining","pct_genes_remaining"
"sle_blood","UCell","sctransform","tgfb_signaling",25,96,96,100
"sle_blood","UCell","sctransform","oxidative_stress",25,37,36,97.2972972972973
"sle_blood","UCell","sctransform","ecm_remodeling",25,300,285,95
"sle_blood","UCell","sctransform","raas",25,16,14,87.5
"sle_blood","ssGSEA","log2CPM","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","ssGSEA","log2CPM","jak_stat",50,473,447,94.5031712473573
"sle_blood","ssGSEA","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","ssGSEA","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","ssGSEA","log2CPM","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","ssGSEA","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","ssGSEA","log2CPM","tgfb_signaling",50,96,96,100
"sle_blood","ssGSEA","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","ssGSEA","log2CPM","ecm_remodeling",50,300,285,95
"sle_blood","ssGSEA","log2CPM","raas",50,16,14,87.5
"sle_blood","ssGSEA","voom","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","ssGSEA","voom","jak_stat",50,473,447,94.5031712473573
"sle_blood","ssGSEA","voom","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","ssGSEA","voom","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","ssGSEA","voom","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","ssGSEA","voom","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","ssGSEA","voom","tgfb_signaling",50,96,96,100
"sle_blood","ssGSEA","voom","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","ssGSEA","voom","ecm_remodeling",50,300,285,95
"sle_blood","ssGSEA","scran","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","ssGSEA","scran","jak_stat",50,473,447,94.5031712473573
"sle_blood","ssGSEA","scran","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","ssGSEA","scran","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","ssGSEA","scran","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","ssGSEA","scran","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","ssGSEA","scran","tgfb_signaling",50,96,96,100
"sle_blood","ssGSEA","scran","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","ssGSEA","scran","ecm_remodeling",50,300,285,95
"sle_blood","ssGSEA","sctransform","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","ssGSEA","sctransform","jak_stat",50,473,447,94.5031712473573
"sle_blood","ssGSEA","sctransform","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","ssGSEA","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","ssGSEA","sctransform","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","ssGSEA","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","ssGSEA","sctransform","tgfb_signaling",50,96,96,100
"sle_blood","ssGSEA","sctransform","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","ssGSEA","sctransform","ecm_remodeling",50,300,285,95
"sle_blood","ssGSEA","sctransform","raas",50,16,14,87.5
"sle_blood","GSVA","log2CPM","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","GSVA","log2CPM","jak_stat",50,473,447,94.5031712473573
"sle_blood","GSVA","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","GSVA","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","GSVA","log2CPM","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","GSVA","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","GSVA","log2CPM","tgfb_signaling",50,96,96,100
"sle_blood","GSVA","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","GSVA","log2CPM","ecm_remodeling",50,300,285,95
"sle_blood","GSVA","log2CPM","raas",50,16,14,87.5
"sle_blood","GSVA","voom","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","GSVA","voom","jak_stat",50,473,447,94.5031712473573
"sle_blood","GSVA","voom","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","GSVA","voom","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","GSVA","voom","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","GSVA","voom","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","GSVA","voom","tgfb_signaling",50,96,96,100
"sle_blood","GSVA","voom","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","GSVA","voom","ecm_remodeling",50,300,285,95
"sle_blood","GSVA","scran","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","GSVA","scran","jak_stat",50,473,447,94.5031712473573
"sle_blood","GSVA","scran","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","GSVA","scran","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","GSVA","scran","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","GSVA","scran","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","GSVA","scran","tgfb_signaling",50,96,96,100
"sle_blood","GSVA","scran","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","GSVA","scran","ecm_remodeling",50,300,285,95
"sle_blood","GSVA","sctransform","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","GSVA","sctransform","jak_stat",50,473,447,94.5031712473573
"sle_blood","GSVA","sctransform","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","GSVA","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","GSVA","sctransform","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","GSVA","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","GSVA","sctransform","tgfb_signaling",50,96,96,100
"sle_blood","GSVA","sctransform","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","GSVA","sctransform","ecm_remodeling",50,300,285,95
"sle_blood","GSVA","sctransform","raas",50,16,14,87.5
"sle_blood","zscore","log2CPM","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","zscore","log2CPM","jak_stat",50,473,447,94.5031712473573
"sle_blood","zscore","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","zscore","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","zscore","log2CPM","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","zscore","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","zscore","log2CPM","tgfb_signaling",50,96,96,100
"sle_blood","zscore","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","zscore","log2CPM","ecm_remodeling",50,300,285,95
"sle_blood","zscore","log2CPM","raas",50,16,14,87.5
"sle_blood","zscore","voom","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","zscore","voom","jak_stat",50,473,447,94.5031712473573
"sle_blood","zscore","voom","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","zscore","voom","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","zscore","voom","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","zscore","voom","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","zscore","voom","tgfb_signaling",50,96,96,100
"sle_blood","zscore","voom","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","zscore","voom","ecm_remodeling",50,300,285,95
"sle_blood","zscore","scran","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","zscore","scran","jak_stat",50,473,447,94.5031712473573
"sle_blood","zscore","scran","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","zscore","scran","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","zscore","scran","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","zscore","scran","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","zscore","scran","tgfb_signaling",50,96,96,100
"sle_blood","zscore","scran","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","zscore","scran","ecm_remodeling",50,300,285,95
"sle_blood","zscore","sctransform","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","zscore","sctransform","jak_stat",50,473,447,94.5031712473573
"sle_blood","zscore","sctransform","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","zscore","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","zscore","sctransform","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","zscore","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","zscore","sctransform","tgfb_signaling",50,96,96,100
"sle_blood","zscore","sctransform","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","zscore","sctransform","ecm_remodeling",50,300,285,95
"sle_blood","zscore","sctransform","raas",50,16,14,87.5
"sle_blood","AUCell","log2CPM","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","AUCell","log2CPM","jak_stat",50,473,447,94.5031712473573
"sle_blood","AUCell","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","AUCell","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","AUCell","log2CPM","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","AUCell","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","AUCell","log2CPM","tgfb_signaling",50,96,96,100
"sle_blood","AUCell","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","AUCell","log2CPM","ecm_remodeling",50,300,285,95
"sle_blood","AUCell","log2CPM","raas",50,16,14,87.5
"sle_blood","AUCell","voom","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","AUCell","voom","jak_stat",50,473,447,94.5031712473573
"sle_blood","AUCell","voom","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","AUCell","voom","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","AUCell","voom","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","AUCell","voom","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","AUCell","voom","tgfb_signaling",50,96,96,100
"sle_blood","AUCell","voom","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","AUCell","voom","ecm_remodeling",50,300,285,95
"sle_blood","AUCell","scran","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","AUCell","scran","jak_stat",50,473,447,94.5031712473573
"sle_blood","AUCell","scran","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","AUCell","scran","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","AUCell","scran","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","AUCell","scran","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","AUCell","scran","tgfb_signaling",50,96,96,100
"sle_blood","AUCell","scran","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","AUCell","scran","ecm_remodeling",50,300,285,95
"sle_blood","AUCell","sctransform","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","AUCell","sctransform","jak_stat",50,473,447,94.5031712473573
"sle_blood","AUCell","sctransform","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","AUCell","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","AUCell","sctransform","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","AUCell","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","AUCell","sctransform","tgfb_signaling",50,96,96,100
"sle_blood","AUCell","sctransform","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","AUCell","sctransform","ecm_remodeling",50,300,285,95
"sle_blood","AUCell","sctransform","raas",50,16,14,87.5
"sle_blood","UCell","log2CPM","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","UCell","log2CPM","jak_stat",50,473,447,94.5031712473573
"sle_blood","UCell","log2CPM","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","UCell","log2CPM","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","UCell","log2CPM","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","UCell","log2CPM","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","UCell","log2CPM","tgfb_signaling",50,96,96,100
"sle_blood","UCell","log2CPM","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","UCell","log2CPM","ecm_remodeling",50,300,285,95
"sle_blood","UCell","log2CPM","raas",50,16,14,87.5
"sle_blood","UCell","voom","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","UCell","voom","jak_stat",50,473,447,94.5031712473573
"sle_blood","UCell","voom","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","UCell","voom","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","UCell","voom","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","UCell","voom","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","UCell","voom","tgfb_signaling",50,96,96,100
"sle_blood","UCell","voom","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","UCell","voom","ecm_remodeling",50,300,285,95
"sle_blood","UCell","scran","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","UCell","scran","jak_stat",50,473,447,94.5031712473573
"sle_blood","UCell","scran","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","UCell","scran","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","UCell","scran","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","UCell","scran","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","UCell","scran","tgfb_signaling",50,96,96,100
"sle_blood","UCell","scran","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","UCell","scran","ecm_remodeling",50,300,285,95
"sle_blood","UCell","sctransform","interferon_signaling",50,271,253,93.3579335793358
"sle_blood","UCell","sctransform","jak_stat",50,473,447,94.5031712473573
"sle_blood","UCell","sctransform","insulin_signaling",50,82,76,92.6829268292683
"sle_blood","UCell","sctransform","glucose_metabolism",50,85,83,97.6470588235294
"sle_blood","UCell","sctransform","nfkb_signaling",50,54,52,96.2962962962963
"sle_blood","UCell","sctransform","toll_like_receptor",50,170,166,97.6470588235294
"sle_blood","UCell","sctransform","tgfb_signaling",50,96,96,100
"sle_blood","UCell","sctransform","oxidative_stress",50,37,36,97.2972972972973
"sle_blood","UCell","sctransform","ecm_remodeling",50,300,285,95
"sle_blood","UCell","sctransform","raas",50,16,14,87.5
