"dataset","method","normalization","pathway","cell_type","p_value","cohens_d","mean_disease","mean_control","expected_direction","observed_direction","direction_correct","n_disease","n_control"
"sle_blood","GSVA","log2CPM","jak_stat","conventional dendritic cell",4.14730702674963e-09,0.897335101545553,0.240767851543138,0.19221602356621,"UP","UP",TRUE,125,88
"sle_blood","GSVA","log2CPM","jak_stat","lymphocyte",0.102994472758106,0.359758750564259,0.11666157484665,0.0977311277916028,"UP","UP",TRUE,74,16
"sle_blood","GSVA","log2CPM","jak_stat","plasmacytoid dendritic cell",0.00524967329645766,0.994574808721705,-0.0345443483398905,-0.0842092362030001,"UP","UP",TRUE,11,37
"sle_blood","GSVA","log2CPM","nfkb_signaling","CD4-positive, alpha-beta T cell",3.12670770343911e-19,1.20692939983785,-0.442747720613883,-0.617113589893653,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","nfkb_signaling","classical monocyte",6.9577486798304e-12,1.09189425333914,0.095683537045728,-0.149652989057808,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","nfkb_signaling","CD8-positive, alpha-beta T cell",2.27677344814612e-10,0.802654046236868,-0.267492489363191,-0.458428562963257,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","nfkb_signaling","B cell",4.22496854542518e-06,0.570256215814766,-0.31938666873965,-0.41303836500443,"UP","UP",TRUE,157,99
"sle_blood","GSVA","log2CPM","nfkb_signaling","natural killer cell",5.81417710313362e-12,1.07107691103609,0.371441048487611,0.210203424918557,"UP","UP",TRUE,155,98
"sle_blood","GSVA","log2CPM","nfkb_signaling","non-classical monocyte",1.70247392120325e-14,1.10924064877884,0.396500989931696,0.23062464331188,"UP","UP",TRUE,157,97
"sle_blood","GSVA","log2CPM","nfkb_signaling","conventional dendritic cell",1.7238688484456e-16,1.3326330590526,0.443613061254278,0.26754908297636,"UP","UP",TRUE,125,88
"sle_blood","GSVA","log2CPM","nfkb_signaling","lymphocyte",0.00146331331733502,1.00273379356048,0.547475365451703,0.485529532493892,"UP","UP",TRUE,74,16
"sle_blood","GSVA","log2CPM","nfkb_signaling","plasmacytoid dendritic cell",0.00160435284527679,1.2257699543719,0.273404954857832,0.110449623522007,"UP","UP",TRUE,11,37
"sle_blood","GSVA","log2CPM","toll_like_receptor","CD4-positive, alpha-beta T cell",8.50380400729864e-12,1.0251756514122,-0.299510196848942,-0.40110314005915,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","toll_like_receptor","classical monocyte",0.0471661462808682,0.220815785110201,0.27650766572404,0.261233068217279,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","toll_like_receptor","CD8-positive, alpha-beta T cell",0.000332541864197996,0.496354374148525,-0.291987990184227,-0.345170846688733,"UP","UP",TRUE,162,99
"sle_blood","GSVA","log2CPM","toll_like_receptor","B cell",0.00323204473590509,0.408758716770479,-0.0643191140656529,-0.105082288674394,"UP","UP",TRUE,157,99
"sle_blood","GSVA","log2CPM","toll_like_receptor","natural killer cell",8.06432147071001e-05,0.503040490343313,-0.0384756650880827,-0.0830724340500281,"UP","UP",TRUE,155,98
"sle_blood","GSVA","log2CPM","toll_like_receptor","non-classical monocyte",0.0057209724433006,0.433127018235094,0.265968107565807,0.229979657389135,"UP","UP",TRUE,157,97
"sle_blood","GSVA","log2CPM","toll_like_receptor","conventional dendritic cell",0.172301410369325,0.26413796715062,0.206095960977177,0.184127848267561,"UP","UP",TRUE,125,88
"sle_blood","GSVA","log2CPM","toll_like_receptor","lymphocyte",0.450506421915659,0.211338584367008,-0.0921935770306912,-0.109547731508695,"UP","UP",TRUE,74,16
"sle_blood","GSVA","log2CPM","toll_like_receptor","plasmacytoid dendritic cell",1,-0.0348542418134692,0.0160987596643337,0.0184607247058209,"UP","DOWN",FALSE,11,37
"sle_blood","GSVA","voom","interferon_signaling","CD4-positive, alpha-beta T cell",2.7621812277811e-28,1.82109440464396,-0.0752095425929209,-0.276364160816323,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","interferon_signaling","classical monocyte",3.85433346102868e-29,2.11091464490185,0.210990505824053,-0.0248123995896826,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","interferon_signaling","CD8-positive, alpha-beta T cell",3.27838172330641e-27,1.84403404868751,-0.0554087417310315,-0.268788817932034,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","interferon_signaling","B cell",3.7883384921542e-25,1.68498046917652,0.0565530716374729,-0.123317185339066,"UP","UP",TRUE,157,99
"sle_blood","GSVA","voom","interferon_signaling","natural killer cell",5.8250356574631e-23,1.65175328404384,-0.0070071283946174,-0.194553807116423,"UP","UP",TRUE,155,98
"sle_blood","GSVA","voom","interferon_signaling","non-classical monocyte",1.40288005790234e-26,1.8864878475911,0.227147976259412,0.0289594725376624,"UP","UP",TRUE,157,97
"sle_blood","GSVA","voom","interferon_signaling","conventional dendritic cell",1.58672309924902e-21,1.7211921919745,0.150392792805825,-0.0496536935877017,"UP","UP",TRUE,125,88
"sle_blood","GSVA","voom","interferon_signaling","lymphocyte",5.2168430764421e-07,1.90109095438532,0.128924743245943,-0.0210213706081154,"UP","UP",TRUE,74,16
"sle_blood","GSVA","voom","interferon_signaling","plasmacytoid dendritic cell",0.00620819544484599,0.992297943272647,-0.113112726077441,-0.199804899736744,"UP","UP",TRUE,11,37
"sle_blood","GSVA","voom","jak_stat","CD4-positive, alpha-beta T cell",4.30812567344923e-13,1.03621353655161,-0.157438039363901,-0.225554742375565,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","jak_stat","classical monocyte",2.65220848563797e-15,1.10928402928238,0.269939623008457,0.210626388167589,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","jak_stat","CD8-positive, alpha-beta T cell",9.55644267177223e-10,0.848449487282949,-0.131709882282113,-0.194787439107048,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","jak_stat","B cell",0.283329242547128,-0.122224679299157,-0.254983133104801,-0.248908553804858,"UP","DOWN",FALSE,157,99
"sle_blood","GSVA","voom","jak_stat","natural killer cell",3.08365481835089e-11,0.88000640940521,0.00292557669143523,-0.0529445612334119,"UP","UP",TRUE,155,98
"sle_blood","GSVA","voom","jak_stat","non-classical monocyte",2.02152236605364e-09,0.802171322261787,0.205094693902542,0.154101662617711,"UP","UP",TRUE,157,97
"sle_blood","GSVA","voom","jak_stat","conventional dendritic cell",1.55418728155765e-07,0.755669419155219,0.198813572045939,0.146770167851149,"UP","UP",TRUE,125,88
"sle_blood","GSVA","voom","jak_stat","lymphocyte",0.000746720646506927,1.03060458677835,0.108105873387073,0.0524800598313923,"UP","UP",TRUE,74,16
"sle_blood","GSVA","voom","jak_stat","plasmacytoid dendritic cell",0.00214202844903933,1.13196511911356,-0.180169458710836,-0.226154203211226,"UP","UP",TRUE,11,37
"sle_blood","GSVA","voom","nfkb_signaling","CD4-positive, alpha-beta T cell",2.09087560886033e-06,0.646695138391485,-0.139154143577359,-0.258378045481016,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","nfkb_signaling","classical monocyte",4.81922822227125e-13,1.12947844921649,0.0774333933645843,-0.156158694625764,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","nfkb_signaling","CD8-positive, alpha-beta T cell",1.98838982721742e-05,0.54505314132481,-0.145285373451042,-0.263602151710184,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","nfkb_signaling","B cell",0.014601148860789,0.205651068351005,-0.158198433561411,-0.191892342428462,"UP","UP",TRUE,157,99
"sle_blood","GSVA","voom","nfkb_signaling","natural killer cell",9.99086998493041e-08,0.773970798584132,0.0508466206077359,-0.109688303644097,"UP","UP",TRUE,155,98
"sle_blood","GSVA","voom","nfkb_signaling","non-classical monocyte",3.41781636122974e-12,1.06354086990699,0.213077800802442,0.00107886342295239,"UP","UP",TRUE,157,97
"sle_blood","GSVA","voom","nfkb_signaling","conventional dendritic cell",3.9528985584054e-14,1.25830840157415,0.328894815682703,0.109277154409785,"UP","UP",TRUE,125,88
"sle_blood","GSVA","voom","nfkb_signaling","lymphocyte",0.0006400762931121,1.07687094798247,0.477568450252891,0.354875358835014,"UP","UP",TRUE,74,16
"sle_blood","GSVA","voom","nfkb_signaling","plasmacytoid dendritic cell",0.0146635605174466,0.932646926451698,-0.028328127016865,-0.164908452374615,"UP","UP",TRUE,11,37
"sle_blood","GSVA","voom","toll_like_receptor","CD4-positive, alpha-beta T cell",0.319972204058462,0.172912995299814,-0.197750452199306,-0.211615269098829,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","toll_like_receptor","classical monocyte",2.98453163659777e-09,0.757080738644328,0.339118114925277,0.29734699736284,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","toll_like_receptor","CD8-positive, alpha-beta T cell",0.727113741063654,0.110117237719478,-0.208447039535937,-0.216980237504716,"UP","UP",TRUE,162,99
"sle_blood","GSVA","voom","toll_like_receptor","B cell",0.0131928191949344,-0.280157173244717,0.0265445162617734,0.0534914925232805,"UP","DOWN",FALSE,157,99
"sle_blood","GSVA","voom","toll_like_receptor","natural killer cell",0.183314002584148,0.197000261637738,-0.0866976013902858,-0.103315314331706,"UP","UP",TRUE,155,98
"sle_blood","GSVA","voom","toll_like_receptor","non-classical monocyte",0.012868963920719,0.359968986573434,0.145322107873103,0.110314608772522,"UP","UP",TRUE,157,97
"sle_blood","GSVA","voom","toll_like_receptor","conventional dendritic cell",0.263249001721939,0.213560403193205,0.10742301160734,0.088097650209355,"UP","UP",TRUE,125,88
"sle_blood","GSVA","voom","toll_like_receptor","lymphocyte",0.34489737425761,0.315053333234559,-0.227118312138203,-0.252158929415132,"UP","UP",TRUE,74,16
"sle_blood","GSVA","voom","toll_like_receptor","plasmacytoid dendritic cell",0.611322100757394,0.153950224076938,-0.0332015311311813,-0.0436221074297208,"UP","UP",TRUE,11,37
"sle_blood","GSVA","scran","interferon_signaling","CD4-positive, alpha-beta T cell",1.09630468559953e-28,1.8249974487384,-0.0843327887074901,-0.285194581909296,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","interferon_signaling","classical monocyte",4.01982852125689e-28,2.04109153705495,0.192182355849123,-0.0356429832949201,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","interferon_signaling","CD8-positive, alpha-beta T cell",8.8241654485031e-27,1.81160497412671,-0.0630555431074965,-0.271429742671385,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","interferon_signaling","B cell",1.79770989691753e-25,1.75501480161723,0.0610863988803796,-0.118988550206081,"UP","UP",TRUE,157,99
"sle_blood","GSVA","scran","interferon_signaling","natural killer cell",4.23403272918953e-22,1.60450707310803,-0.00110385848085049,-0.187297030408612,"UP","UP",TRUE,155,98
"sle_blood","GSVA","scran","interferon_signaling","non-classical monocyte",5.12491775361749e-27,1.89505746911311,0.228532136912414,0.0395954940555463,"UP","UP",TRUE,157,97
"sle_blood","GSVA","scran","interferon_signaling","conventional dendritic cell",4.08063945511308e-22,1.76819537074653,0.159626286059532,-0.0423876488199585,"UP","UP",TRUE,125,88
"sle_blood","GSVA","scran","interferon_signaling","lymphocyte",6.14826685990843e-07,1.84669482494372,0.138666780870862,-0.00458276149474033,"UP","UP",TRUE,74,16
"sle_blood","GSVA","scran","interferon_signaling","plasmacytoid dendritic cell",0.000105769099679444,1.45580914284932,-0.0635930449402273,-0.18924754103819,"UP","UP",TRUE,11,37
"sle_blood","GSVA","scran","jak_stat","CD4-positive, alpha-beta T cell",1.44057328866156e-13,1.06949063687529,-0.166517831579016,-0.236614982256285,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","jak_stat","classical monocyte",2.18472093294203e-14,1.09501303197444,0.25585434295284,0.200594762416581,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","jak_stat","CD8-positive, alpha-beta T cell",4.10119269274212e-09,0.8249170862204,-0.139414913948036,-0.201186490097473,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","jak_stat","B cell",0.355583932030712,-0.076451659004214,-0.254719153100768,-0.250444093035112,"UP","DOWN",FALSE,157,99
"sle_blood","GSVA","scran","jak_stat","natural killer cell",2.45548840322495e-12,0.955918576284244,0.00969022263661007,-0.0499230045885651,"UP","UP",TRUE,155,98
"sle_blood","GSVA","scran","jak_stat","non-classical monocyte",2.56290018724961e-09,0.79147173042265,0.209053759460661,0.16333567703661,"UP","UP",TRUE,157,97
"sle_blood","GSVA","scran","jak_stat","conventional dendritic cell",4.94962889358179e-09,0.851200964964841,0.209868973206136,0.15745686533893,"UP","UP",TRUE,125,88
"sle_blood","GSVA","scran","jak_stat","lymphocyte",0.000869675317866892,0.999012774694654,0.106733260749592,0.0534868835192726,"UP","UP",TRUE,74,16
"sle_blood","GSVA","scran","jak_stat","plasmacytoid dendritic cell",0.00176854169687264,1.19445330971106,-0.15113778286597,-0.212413817439965,"UP","UP",TRUE,11,37
"sle_blood","GSVA","scran","nfkb_signaling","CD4-positive, alpha-beta T cell",1.54540152585158e-06,0.655148383169501,-0.162134709434876,-0.282073715167467,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","nfkb_signaling","classical monocyte",1.47820221138689e-12,1.09244523198801,0.0629868446383803,-0.166322555680746,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","nfkb_signaling","CD8-positive, alpha-beta T cell",8.49821013743672e-05,0.473624740863184,-0.165695092405472,-0.271493890173265,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","nfkb_signaling","B cell",0.0135824010621226,0.199982090989024,-0.15708869732814,-0.191887454638758,"UP","UP",TRUE,157,99
"sle_blood","GSVA","scran","nfkb_signaling","natural killer cell",1.44154246944207e-07,0.782668788109578,0.0646332072726203,-0.0997049819194861,"UP","UP",TRUE,155,98
"sle_blood","GSVA","scran","nfkb_signaling","non-classical monocyte",2.30688023222331e-11,1.03873325871947,0.217295763184076,0.00833009541969626,"UP","UP",TRUE,157,97
"sle_blood","GSVA","scran","nfkb_signaling","conventional dendritic cell",2.7903636499554e-14,1.26594206481888,0.335281504505401,0.113696589599375,"UP","UP",TRUE,125,88
"sle_blood","GSVA","scran","nfkb_signaling","lymphocyte",0.000313357040949804,1.09693323282459,0.492079909807481,0.382183477627017,"UP","UP",TRUE,74,16
"sle_blood","GSVA","scran","nfkb_signaling","plasmacytoid dendritic cell",0.00571147871663786,1.12617183194872,0.0403055287266088,-0.124532796490263,"UP","UP",TRUE,11,37
"sle_blood","GSVA","scran","toll_like_receptor","CD4-positive, alpha-beta T cell",0.186611885326001,0.235434022594484,-0.204203203834272,-0.222771546073001,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","toll_like_receptor","classical monocyte",7.04639410424042e-08,0.68252620866265,0.332230271724691,0.295478182400254,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","toll_like_receptor","CD8-positive, alpha-beta T cell",0.563867859254566,0.134697479606023,-0.213804225432417,-0.224019284367717,"UP","UP",TRUE,162,99
"sle_blood","GSVA","scran","toll_like_receptor","B cell",0.0629198179266838,-0.223572451345611,0.0282562833869815,0.0489129097584113,"UP","DOWN",FALSE,157,99
"sle_blood","GSVA","scran","toll_like_receptor","natural killer cell",0.124303361288639,0.22474142027094,-0.0871880614496492,-0.106134653531957,"UP","UP",TRUE,155,98
"sle_blood","GSVA","scran","toll_like_receptor","non-classical monocyte",0.0227152911319052,0.297923897149506,0.150385979356218,0.124651489911942,"UP","UP",TRUE,157,97
"sle_blood","GSVA","scran","toll_like_receptor","conventional dendritic cell",0.121687614586657,0.262836328272511,0.12091999013943,0.0986247105597402,"UP","UP",TRUE,125,88
"sle_blood","GSVA","scran","toll_like_receptor","lymphocyte",0.401470129716292,0.268054204898908,-0.230112435846398,-0.251409056948691,"UP","UP",TRUE,74,16
"sle_blood","GSVA","scran","toll_like_receptor","plasmacytoid dendritic cell",0.319380994479703,0.341724246604129,-0.00614134422407949,-0.0298160641597082,"UP","UP",TRUE,11,37
"sle_blood","GSVA","sctransform","interferon_signaling","CD4-positive, alpha-beta T cell",3.40133911717611e-27,1.74936272433495,-0.137840504001413,-0.371307133748577,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","interferon_signaling","classical monocyte",6.65911513536254e-28,1.93851773544282,0.241260708331511,0.0450903151056951,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","interferon_signaling","CD8-positive, alpha-beta T cell",1.28910203151418e-24,1.71737487329686,-0.0322140212039861,-0.288384512836274,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","interferon_signaling","B cell",1.90920136017494e-16,1.3042941298367,-0.0149551573679319,-0.178494062312345,"UP","UP",TRUE,157,99
"sle_blood","GSVA","sctransform","interferon_signaling","natural killer cell",2.07484686885056e-19,1.41274472824025,0.0801759958938055,-0.0886174607815379,"UP","UP",TRUE,155,98
"sle_blood","GSVA","sctransform","interferon_signaling","non-classical monocyte",2.5970632284117e-18,1.3036765951567,0.233314361639297,0.077177418366393,"UP","UP",TRUE,157,97
"sle_blood","GSVA","sctransform","interferon_signaling","conventional dendritic cell",9.40013118967091e-17,1.42759808732475,0.118380598748692,-0.0521423895067262,"UP","UP",TRUE,125,88
"sle_blood","GSVA","sctransform","interferon_signaling","lymphocyte",5.01012963272237e-06,1.63578282698322,0.227952706519051,0.0877770811709123,"UP","UP",TRUE,74,16
"sle_blood","GSVA","sctransform","interferon_signaling","plasmacytoid dendritic cell",0.544977851997245,0.540005616288881,-0.112536371578819,-0.160550783525285,"UP","UP",TRUE,11,37
"sle_blood","GSVA","sctransform","jak_stat","CD4-positive, alpha-beta T cell",2.94063928112996e-19,1.35850101156556,-0.16399663841794,-0.281375971734256,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","jak_stat","classical monocyte",1.83679534153596e-15,1.0840015285036,0.282663271609447,0.226423622364164,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","jak_stat","CD8-positive, alpha-beta T cell",1.32554319362735e-10,0.896079380698834,-0.10854645203893,-0.202480050637597,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","jak_stat","B cell",0.0139147805860614,0.391700927317761,-0.250709206225677,-0.275373186174232,"UP","UP",TRUE,157,99
"sle_blood","GSVA","sctransform","jak_stat","natural killer cell",4.00963976693586e-11,0.915500344215526,0.031289015583407,-0.0252872260685587,"UP","UP",TRUE,155,98
"sle_blood","GSVA","sctransform","jak_stat","non-classical monocyte",8.74231712114271e-09,0.791647768718189,0.19516652574242,0.137579656551474,"UP","UP",TRUE,157,97
"sle_blood","GSVA","sctransform","jak_stat","conventional dendritic cell",2.76964399672424e-05,0.609463580519718,0.179229938920747,0.133280769105651,"UP","UP",TRUE,125,88
"sle_blood","GSVA","sctransform","jak_stat","lymphocyte",0.0343477956802593,0.506612253630453,0.0731044219227426,0.0454714356213052,"UP","UP",TRUE,74,16
"sle_blood","GSVA","sctransform","jak_stat","plasmacytoid dendritic cell",0.771703400103258,0.0815647036965773,-0.185668744904746,-0.189163531011096,"UP","UP",TRUE,11,37
"sle_blood","GSVA","sctransform","nfkb_signaling","CD4-positive, alpha-beta T cell",1.56537882924787e-10,0.907080842435312,-0.265539157945152,-0.45107440013729,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","nfkb_signaling","classical monocyte",5.34230623294502e-23,1.56153935830454,0.345465658685287,0.0457626452165549,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","nfkb_signaling","CD8-positive, alpha-beta T cell",5.95181821921075e-14,1.08335930427976,-0.11001187816342,-0.388365172235631,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","nfkb_signaling","B cell",0.00124974179957393,0.5857240124916,-0.328113329425365,-0.410888055034275,"UP","UP",TRUE,157,99
"sle_blood","GSVA","sctransform","nfkb_signaling","natural killer cell",1.19772044913109e-06,0.635224938109786,0.215404876073133,0.0661417801830765,"UP","UP",TRUE,155,98
"sle_blood","GSVA","sctransform","nfkb_signaling","non-classical monocyte",4.52415954963575e-13,1.04476941773462,0.289450021614225,0.0489045182167798,"UP","UP",TRUE,157,97
"sle_blood","GSVA","sctransform","nfkb_signaling","conventional dendritic cell",5.21788148407493e-11,1.05060316327509,0.285605749296432,0.0735799443521895,"UP","UP",TRUE,125,88
"sle_blood","GSVA","sctransform","nfkb_signaling","lymphocyte",0.000415361919950287,1.04914074966892,0.507854738959064,0.415387713627275,"UP","UP",TRUE,74,16
"sle_blood","GSVA","sctransform","nfkb_signaling","plasmacytoid dendritic cell",0.0335144960729122,0.714060936285328,-0.161202681799973,-0.243525896259477,"UP","UP",TRUE,11,37
"sle_blood","GSVA","sctransform","toll_like_receptor","CD4-positive, alpha-beta T cell",1.31239748089984e-11,1.02620990705157,-0.249334219093698,-0.351581668420025,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","toll_like_receptor","classical monocyte",2.72457140566698e-07,0.718689305845999,0.356908301176142,0.308020506247619,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","toll_like_receptor","CD8-positive, alpha-beta T cell",6.60693894296598e-07,0.684332387130233,-0.230331655128256,-0.300438599818801,"UP","UP",TRUE,162,99
"sle_blood","GSVA","sctransform","toll_like_receptor","B cell",0.620103065118983,0.140058938765846,-0.0510771323850172,-0.0655633826050612,"UP","UP",TRUE,157,99
"sle_blood","GSVA","sctransform","toll_like_receptor","natural killer cell",6.17636660638712e-05,0.532012338653757,-0.058772413024933,-0.101926677308592,"UP","UP",TRUE,155,98
"sle_blood","GSVA","sctransform","toll_like_receptor","non-classical monocyte",0.00385333088983729,0.51372578256731,0.255529150533995,0.196176586946963,"UP","UP",TRUE,157,97
"sle_blood","GSVA","sctransform","toll_like_receptor","conventional dendritic cell",0.946895850508765,0.147603333347415,0.163212868096218,0.147112859586548,"UP","UP",TRUE,125,88
"sle_blood","GSVA","sctransform","toll_like_receptor","lymphocyte",0.135355571405851,0.43780254748772,-0.141698088387696,-0.174336116014414,"UP","UP",TRUE,74,16
"sle_blood","GSVA","sctransform","toll_like_receptor","plasmacytoid dendritic cell",0.223514576181961,-0.379284787689278,-0.0653484764684854,-0.0419204161476389,"UP","DOWN",FALSE,11,37
"sle_blood","zscore","log2CPM","interferon_signaling","CD4-positive, alpha-beta T cell",3.19824936093995e-11,1.0165262057708,-0.162112064448284,-0.345258988254166,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","interferon_signaling","classical monocyte",1.78740988705972e-13,0.997801951840138,0.21572776481797,0.0567679081043873,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","interferon_signaling","CD8-positive, alpha-beta T cell",1.54503169482642e-11,0.970410158877435,-0.0382266275524209,-0.241283555521177,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","interferon_signaling","B cell",0.00396879757336216,0.474246197999585,-0.109759511285778,-0.233756052556007,"UP","UP",TRUE,157,99
"sle_blood","zscore","log2CPM","interferon_signaling","natural killer cell",1.58623784371452e-05,0.686824131712553,0.20843046304965,0.0479720706158538,"UP","UP",TRUE,155,98
"sle_blood","zscore","log2CPM","interferon_signaling","non-classical monocyte",1.12212674377188e-09,0.911947600473775,0.181597205656182,-0.0126342549701946,"UP","UP",TRUE,157,97
"sle_blood","zscore","log2CPM","interferon_signaling","conventional dendritic cell",0.000437212278477363,0.648595296334065,0.0640801134326621,-0.084320622999289,"UP","UP",TRUE,125,88
"sle_blood","zscore","log2CPM","interferon_signaling","lymphocyte",0.00657749710316643,0.72528126116138,0.414456733760945,0.278691225537852,"UP","UP",TRUE,74,16
"sle_blood","zscore","log2CPM","interferon_signaling","plasmacytoid dendritic cell",0.0815277553638731,-0.393589001697888,-0.280921408421754,-0.180454393142896,"UP","DOWN",FALSE,11,37
"sle_blood","zscore","log2CPM","jak_stat","CD4-positive, alpha-beta T cell",5.69439633762005e-07,0.770964067624881,-0.170633786148813,-0.278650884815026,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","jak_stat","classical monocyte",0.0839993163806046,0.303608585705216,0.26723627072135,0.232474111981282,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","jak_stat","CD8-positive, alpha-beta T cell",0.000127166542375861,0.553215128096828,-0.0785153945859265,-0.167209178658843,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","jak_stat","B cell",0.534930648813385,0.0722943860279003,-0.269455554460134,-0.284321104036891,"UP","UP",TRUE,157,99
"sle_blood","zscore","log2CPM","jak_stat","natural killer cell",0.246949947612069,0.328921550560597,0.158600222083274,0.101635962346543,"UP","UP",TRUE,155,98
"sle_blood","zscore","log2CPM","jak_stat","non-classical monocyte",0.0592698684533962,0.462172473807377,0.124060206735906,0.0508745373050486,"UP","UP",TRUE,157,97
"sle_blood","zscore","log2CPM","jak_stat","conventional dendritic cell",0.695257694348544,0.189018362681989,0.0983093438878608,0.0660017649361921,"UP","UP",TRUE,125,88
"sle_blood","zscore","log2CPM","jak_stat","lymphocyte",0.771648227063488,0.167706434608301,0.246063556363503,0.220197043394719,"UP","UP",TRUE,74,16
"sle_blood","zscore","log2CPM","jak_stat","plasmacytoid dendritic cell",0.00160435284527679,-0.84857204810444,-0.331305978720297,-0.171290725755132,"UP","DOWN",FALSE,11,37
"sle_blood","zscore","log2CPM","nfkb_signaling","CD4-positive, alpha-beta T cell",1.83169851838763e-20,1.41899919875166,-0.390701819650443,-0.640598351421657,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","nfkb_signaling","classical monocyte",2.48887754581215e-22,1.3017367534946,0.137435156845241,-0.0461828137444505,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","nfkb_signaling","CD8-positive, alpha-beta T cell",6.80924626073624e-15,1.14437774185973,-0.179718464825116,-0.424470803975389,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","nfkb_signaling","B cell",0.0200187097432291,0.340359967819162,-0.397730809040116,-0.492131324347708,"UP","UP",TRUE,157,99
"sle_blood","zscore","log2CPM","nfkb_signaling","natural killer cell",5.36640180809889e-13,0.932648184151675,0.427672110071158,0.231313684360255,"UP","UP",TRUE,155,98
"sle_blood","zscore","log2CPM","nfkb_signaling","non-classical monocyte",1.85103983584362e-17,1.20025651483353,0.277366578663204,0.0585626930196242,"UP","UP",TRUE,157,97
"sle_blood","zscore","log2CPM","nfkb_signaling","conventional dendritic cell",1.17869722713419e-14,1.17810850215164,0.33716002555771,0.111479046709085,"UP","UP",TRUE,125,88
"sle_blood","zscore","log2CPM","nfkb_signaling","lymphocyte",0.00012496501793103,1.20213994793507,1.14496922032748,0.903831423484179,"UP","UP",TRUE,74,16
"sle_blood","zscore","log2CPM","nfkb_signaling","plasmacytoid dendritic cell",0.513162236543881,-0.0338372796027925,-0.0384825984293011,-0.0304106689267693,"UP","DOWN",FALSE,11,37
"sle_blood","zscore","log2CPM","toll_like_receptor","CD4-positive, alpha-beta T cell",0.0015632620391036,0.52111628225516,-0.250906287561501,-0.337128440351399,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","toll_like_receptor","classical monocyte",0.38182912575745,0.218975304067542,0.404873473209178,0.372270498971189,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","toll_like_receptor","CD8-positive, alpha-beta T cell",0.00458497194222629,0.457853601828003,-0.178430635826474,-0.266405036131641,"UP","UP",TRUE,162,99
"sle_blood","zscore","log2CPM","toll_like_receptor","B cell",0.510134634546983,0.0794131446508203,-0.136296574601202,-0.15760933517483,"UP","UP",TRUE,157,99
"sle_blood","zscore","log2CPM","toll_like_receptor","natural killer cell",0.68048920443813,0.236299606141634,0.0630198858085354,0.0111787421647039,"UP","UP",TRUE,155,98
