"dataset","method","normalization","pathway","threshold_pct","n_genes_total","n_genes_remaining","pct_genes_remaining"
"pd_brain","UCell","log2CPM","oxidative_stress",25,37,34,91.8918918918919
"pd_brain","UCell","log2CPM","ecm_remodeling",25,300,286,95.3333333333333
"pd_brain","UCell","log2CPM","raas",25,16,11,68.75
"pd_brain","UCell","voom","interferon_signaling",25,271,249,91.8819188191882
"pd_brain","UCell","voom","jak_stat",25,473,425,89.8520084566596
"pd_brain","UCell","voom","insulin_signaling",25,82,74,90.2439024390244
"pd_brain","UCell","voom","glucose_metabolism",25,85,78,91.7647058823529
"pd_brain","UCell","voom","nfkb_signaling",25,54,51,94.4444444444444
"pd_brain","UCell","voom","toll_like_receptor",25,170,155,91.1764705882353
"pd_brain","UCell","voom","tgfb_signaling",25,96,91,94.7916666666667
"pd_brain","UCell","voom","oxidative_stress",25,37,34,91.8918918918919
"pd_brain","UCell","voom","ecm_remodeling",25,300,286,95.3333333333333
"pd_brain","UCell","voom","raas",25,16,11,68.75
"pd_brain","UCell","scran","interferon_signaling",25,271,249,91.8819188191882
"pd_brain","UCell","scran","jak_stat",25,473,425,89.8520084566596
"pd_brain","UCell","scran","insulin_signaling",25,82,74,90.2439024390244
"pd_brain","UCell","scran","glucose_metabolism",25,85,78,91.7647058823529
"pd_brain","UCell","scran","nfkb_signaling",25,54,51,94.4444444444444
"pd_brain","UCell","scran","toll_like_receptor",25,170,155,91.1764705882353
"pd_brain","UCell","scran","tgfb_signaling",25,96,91,94.7916666666667
"pd_brain","UCell","scran","oxidative_stress",25,37,34,91.8918918918919
"pd_brain","UCell","scran","ecm_remodeling",25,300,286,95.3333333333333
"pd_brain","UCell","scran","raas",25,16,11,68.75
"pd_brain","UCell","sctransform","interferon_signaling",25,271,249,91.8819188191882
"pd_brain","UCell","sctransform","jak_stat",25,473,425,89.8520084566596
"pd_brain","UCell","sctransform","insulin_signaling",25,82,74,90.2439024390244
"pd_brain","UCell","sctransform","glucose_metabolism",25,85,78,91.7647058823529
"pd_brain","UCell","sctransform","nfkb_signaling",25,54,51,94.4444444444444
"pd_brain","UCell","sctransform","toll_like_receptor",25,170,155,91.1764705882353
"pd_brain","UCell","sctransform","tgfb_signaling",25,96,91,94.7916666666667
"pd_brain","UCell","sctransform","oxidative_stress",25,37,34,91.8918918918919
"pd_brain","UCell","sctransform","ecm_remodeling",25,300,286,95.3333333333333
"pd_brain","UCell","sctransform","raas",25,16,11,68.75
"pd_brain","ssGSEA","log2CPM","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","ssGSEA","log2CPM","jak_stat",50,473,425,89.8520084566596
"pd_brain","ssGSEA","log2CPM","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","ssGSEA","log2CPM","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","ssGSEA","log2CPM","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","ssGSEA","log2CPM","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","ssGSEA","log2CPM","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","ssGSEA","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","ssGSEA","log2CPM","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","ssGSEA","log2CPM","raas",50,16,11,68.75
"pd_brain","ssGSEA","voom","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","ssGSEA","voom","jak_stat",50,473,425,89.8520084566596
"pd_brain","ssGSEA","voom","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","ssGSEA","voom","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","ssGSEA","voom","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","ssGSEA","voom","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","ssGSEA","voom","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","ssGSEA","voom","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","ssGSEA","voom","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","ssGSEA","voom","raas",50,16,11,68.75
"pd_brain","ssGSEA","scran","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","ssGSEA","scran","jak_stat",50,473,425,89.8520084566596
"pd_brain","ssGSEA","scran","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","ssGSEA","scran","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","ssGSEA","scran","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","ssGSEA","scran","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","ssGSEA","scran","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","ssGSEA","scran","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","ssGSEA","scran","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","ssGSEA","scran","raas",50,16,11,68.75
"pd_brain","ssGSEA","sctransform","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","ssGSEA","sctransform","jak_stat",50,473,425,89.8520084566596
"pd_brain","ssGSEA","sctransform","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","ssGSEA","sctransform","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","ssGSEA","sctransform","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","ssGSEA","sctransform","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","ssGSEA","sctransform","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","ssGSEA","sctransform","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","ssGSEA","sctransform","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","ssGSEA","sctransform","raas",50,16,11,68.75
"pd_brain","GSVA","log2CPM","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","GSVA","log2CPM","jak_stat",50,473,425,89.8520084566596
"pd_brain","GSVA","log2CPM","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","GSVA","log2CPM","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","GSVA","log2CPM","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","GSVA","log2CPM","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","GSVA","log2CPM","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","GSVA","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","GSVA","log2CPM","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","GSVA","log2CPM","raas",50,16,11,68.75
"pd_brain","GSVA","voom","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","GSVA","voom","jak_stat",50,473,425,89.8520084566596
"pd_brain","GSVA","voom","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","GSVA","voom","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","GSVA","voom","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","GSVA","voom","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","GSVA","voom","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","GSVA","voom","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","GSVA","voom","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","GSVA","voom","raas",50,16,11,68.75
"pd_brain","GSVA","scran","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","GSVA","scran","jak_stat",50,473,425,89.8520084566596
"pd_brain","GSVA","scran","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","GSVA","scran","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","GSVA","scran","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","GSVA","scran","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","GSVA","scran","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","GSVA","scran","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","GSVA","scran","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","GSVA","scran","raas",50,16,11,68.75
"pd_brain","GSVA","sctransform","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","GSVA","sctransform","jak_stat",50,473,425,89.8520084566596
"pd_brain","GSVA","sctransform","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","GSVA","sctransform","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","GSVA","sctransform","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","GSVA","sctransform","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","GSVA","sctransform","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","GSVA","sctransform","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","GSVA","sctransform","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","GSVA","sctransform","raas",50,16,11,68.75
"pd_brain","zscore","log2CPM","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","zscore","log2CPM","jak_stat",50,473,425,89.8520084566596
"pd_brain","zscore","log2CPM","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","zscore","log2CPM","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","zscore","log2CPM","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","zscore","log2CPM","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","zscore","log2CPM","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","zscore","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","zscore","log2CPM","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","zscore","log2CPM","raas",50,16,11,68.75
"pd_brain","zscore","voom","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","zscore","voom","jak_stat",50,473,425,89.8520084566596
"pd_brain","zscore","voom","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","zscore","voom","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","zscore","voom","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","zscore","voom","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","zscore","voom","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","zscore","voom","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","zscore","voom","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","zscore","voom","raas",50,16,11,68.75
"pd_brain","zscore","scran","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","zscore","scran","jak_stat",50,473,425,89.8520084566596
"pd_brain","zscore","scran","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","zscore","scran","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","zscore","scran","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","zscore","scran","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","zscore","scran","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","zscore","scran","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","zscore","scran","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","zscore","scran","raas",50,16,11,68.75
"pd_brain","zscore","sctransform","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","zscore","sctransform","jak_stat",50,473,425,89.8520084566596
"pd_brain","zscore","sctransform","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","zscore","sctransform","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","zscore","sctransform","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","zscore","sctransform","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","zscore","sctransform","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","zscore","sctransform","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","zscore","sctransform","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","zscore","sctransform","raas",50,16,11,68.75
"pd_brain","AUCell","log2CPM","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","AUCell","log2CPM","jak_stat",50,473,425,89.8520084566596
"pd_brain","AUCell","log2CPM","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","AUCell","log2CPM","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","AUCell","log2CPM","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","AUCell","log2CPM","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","AUCell","log2CPM","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","AUCell","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","AUCell","log2CPM","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","AUCell","log2CPM","raas",50,16,11,68.75
"pd_brain","AUCell","voom","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","AUCell","voom","jak_stat",50,473,425,89.8520084566596
"pd_brain","AUCell","voom","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","AUCell","voom","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","AUCell","voom","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","AUCell","voom","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","AUCell","voom","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","AUCell","voom","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","AUCell","voom","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","AUCell","voom","raas",50,16,11,68.75
"pd_brain","AUCell","scran","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","AUCell","scran","jak_stat",50,473,425,89.8520084566596
"pd_brain","AUCell","scran","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","AUCell","scran","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","AUCell","scran","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","AUCell","scran","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","AUCell","scran","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","AUCell","scran","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","AUCell","scran","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","AUCell","scran","raas",50,16,11,68.75
"pd_brain","AUCell","sctransform","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","AUCell","sctransform","jak_stat",50,473,425,89.8520084566596
"pd_brain","AUCell","sctransform","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","AUCell","sctransform","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","AUCell","sctransform","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","AUCell","sctransform","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","AUCell","sctransform","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","AUCell","sctransform","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","AUCell","sctransform","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","AUCell","sctransform","raas",50,16,11,68.75
"pd_brain","UCell","log2CPM","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","UCell","log2CPM","jak_stat",50,473,425,89.8520084566596
"pd_brain","UCell","log2CPM","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","UCell","log2CPM","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","UCell","log2CPM","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","UCell","log2CPM","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","UCell","log2CPM","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","UCell","log2CPM","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","UCell","log2CPM","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","UCell","log2CPM","raas",50,16,11,68.75
"pd_brain","UCell","voom","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","UCell","voom","jak_stat",50,473,425,89.8520084566596
"pd_brain","UCell","voom","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","UCell","voom","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","UCell","voom","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","UCell","voom","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","UCell","voom","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","UCell","voom","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","UCell","voom","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","UCell","voom","raas",50,16,11,68.75
"pd_brain","UCell","scran","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","UCell","scran","jak_stat",50,473,425,89.8520084566596
"pd_brain","UCell","scran","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","UCell","scran","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","UCell","scran","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","UCell","scran","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","UCell","scran","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","UCell","scran","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","UCell","scran","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","UCell","scran","raas",50,16,11,68.75
"pd_brain","UCell","sctransform","interferon_signaling",50,271,249,91.8819188191882
"pd_brain","UCell","sctransform","jak_stat",50,473,425,89.8520084566596
"pd_brain","UCell","sctransform","insulin_signaling",50,82,74,90.2439024390244
"pd_brain","UCell","sctransform","glucose_metabolism",50,85,78,91.7647058823529
"pd_brain","UCell","sctransform","nfkb_signaling",50,54,51,94.4444444444444
"pd_brain","UCell","sctransform","toll_like_receptor",50,170,155,91.1764705882353
"pd_brain","UCell","sctransform","tgfb_signaling",50,96,91,94.7916666666667
"pd_brain","UCell","sctransform","oxidative_stress",50,37,34,91.8918918918919
"pd_brain","UCell","sctransform","ecm_remodeling",50,300,286,95.3333333333333
"pd_brain","UCell","sctransform","raas",50,16,11,68.75
