"dataset","method","normalization","pathway","cell_type","p_value","cohens_d","mean_disease","mean_control","expected_direction","observed_direction","direction_correct","n_disease","n_control"
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","epithelial cell of proximal tubule",0.399959180738256,0.0410790274964832,-0.289763870307394,-0.297049778290705,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney loop of Henle thick ascending limb epithelial cell",0.773419211681969,0.112599236178241,-0.290172563440109,-0.309777171882669,"UP","UP",TRUE,38,23
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney collecting duct principal cell",0.274671062118003,-0.284186943496614,-0.185271161437066,-0.133046942731111,"UP","DOWN",FALSE,34,23
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney interstitial fibroblast",0.698738418408374,-0.229233244378597,0.0375665179788979,0.0733547309300323,"UP","DOWN",FALSE,33,21
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney collecting duct intercalated cell",0.259849154724165,-0.283032813409256,-0.183488882126869,-0.132156677722124,"UP","DOWN",FALSE,34,22
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney loop of Henle thin descending limb epithelial cell",0.219882442679589,0.517698689573593,-0.0857207059259941,-0.190173526244856,"UP","UP",TRUE,14,13
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney connecting tubule epithelial cell",0.15324267205104,-0.551171068129233,-0.153030407447486,-0.0363986191620757,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","endothelial cell",0.193864366757855,0.474357730933919,0.127806209162131,0.06079214884967,"UP","UP",TRUE,35,24
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney loop of Henle thin ascending limb epithelial cell",0.888888888888889,0.518051901707789,0.0237804249099876,-0.0638171088696864,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney distal convoluted tubule epithelial cell",0.404075606648124,0.331506078935231,-0.177364623410173,-0.236812026987759,"UP","UP",TRUE,23,16
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","T cell",0.0620253499510465,0.951127371369773,0.272946408796162,0.189428138368788,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","renal interstitial pericyte",0.0492444102644378,0.538733053201878,0.195289398451168,0.136790077824175,"UP","UP",TRUE,29,19
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","podocyte",0.107903813779689,0.523931486830206,-0.0353647291880245,-0.105996558406372,"UP","UP",TRUE,26,15
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","kidney interstitial alternatively activated macrophage",0.380971969207263,0.436460318415658,0.148577443172995,0.097608540821263,"UP","UP",TRUE,12,10
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","mononuclear phagocyte",0.294871794871795,0.612907824280931,0.224846121095326,0.165395317539119,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","B cell",0.4,1.19132721590724,0.194620065230069,0.0748375519255343,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","log2CPM","tgfb_signaling","parietal epithelial cell",0.792955235488551,-0.0072277731239304,0.125790486513357,0.126712527578736,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","log2CPM","oxidative_stress","epithelial cell of proximal tubule",0.0831103034416029,0.418572849807316,0.108243279894578,-0.019779067277618,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney loop of Henle thick ascending limb epithelial cell",0.210356418272211,0.332905330305089,-0.142758912031866,-0.239760179336431,"UP","UP",TRUE,38,23
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney collecting duct principal cell",0.668905823717464,0.133282533617807,-0.140246952461897,-0.183038718474625,"UP","UP",TRUE,34,23
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney interstitial fibroblast",0.481178929135788,0.171629372832307,0.042891433827316,-0.0064674427946263,"UP","UP",TRUE,33,21
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney collecting duct intercalated cell",0.874445782029871,0.0819495444028273,-0.013262354429144,-0.0379228871042009,"UP","UP",TRUE,34,22
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney loop of Henle thin descending limb epithelial cell",0.401961581988504,0.383948821907148,-0.00233473879637952,-0.131603454872182,"UP","UP",TRUE,14,13
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney connecting tubule epithelial cell",0.114476264530489,-0.323184789505731,-0.31722865443142,-0.234066402219119,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","log2CPM","oxidative_stress","endothelial cell",0.173405776940622,0.412388662940772,-0.110568479757812,-0.215027292273925,"UP","UP",TRUE,35,24
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney loop of Henle thin ascending limb epithelial cell",0.888888888888889,0.379106242325859,0.259285656751193,0.149246217557533,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney distal convoluted tubule epithelial cell",0.966254454966715,0.12113717070749,-0.267675674124076,-0.300019097523336,"UP","UP",TRUE,23,16
"ckd_kidney","GSVA","log2CPM","oxidative_stress","T cell",0.967849487973327,-0.040457512288473,0.213108331037729,0.220217234589287,"UP","DOWN",FALSE,11,8
"ckd_kidney","GSVA","log2CPM","oxidative_stress","renal interstitial pericyte",0.558518560805153,0.200309963414335,0.0163060494265099,-0.0395695224325061,"UP","UP",TRUE,29,19
"ckd_kidney","GSVA","log2CPM","oxidative_stress","podocyte",0.477745033481544,-0.280270961708796,-0.0289424390448019,0.0483253852716823,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","log2CPM","oxidative_stress","kidney interstitial alternatively activated macrophage",0.922869699959483,0.247752769770564,0.283829402326548,0.246972262575584,"UP","UP",TRUE,12,10
"ckd_kidney","GSVA","log2CPM","oxidative_stress","mononuclear phagocyte",0.835664335664336,0.149435496735461,0.328620867202515,0.301673436677703,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","log2CPM","oxidative_stress","B cell",0.2,2.94373194795667,0.0982953403842706,-0.0247502128887725,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","log2CPM","oxidative_stress","parietal epithelial cell",0.68484746962604,0.242086962899199,-0.111829180948932,-0.164946528338295,"UP","UP",TRUE,13,14
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","epithelial cell of proximal tubule",0.000135190485895702,0.969504888237273,-0.063383099679189,-0.220281840548147,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney loop of Henle thick ascending limb epithelial cell",0.00215624882151103,0.904411295063997,-0.177372566453415,-0.324052935898619,"UP","UP",TRUE,38,23
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney collecting duct principal cell",0.113261154258358,0.442019979785141,-0.21790058968209,-0.282768729954343,"UP","UP",TRUE,34,23
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney interstitial fibroblast",0.314739051775346,0.268645629050326,0.321779166562774,0.301941981145457,"UP","UP",TRUE,33,21
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney collecting duct intercalated cell",0.0855461065109337,0.556889161086514,-0.168309861615913,-0.248224734364279,"UP","UP",TRUE,34,22
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney loop of Henle thin descending limb epithelial cell",0.45826874660365,0.535708775889445,-0.0761595028647272,-0.149448325411402,"UP","UP",TRUE,14,13
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney connecting tubule epithelial cell",0.0784261788380123,0.539968864167097,-0.172578942121009,-0.254800618316487,"UP","UP",TRUE,22,16
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","endothelial cell",0.000108176293795388,1.14152875806676,0.136645581308314,0.0350161765732131,"UP","UP",TRUE,35,24
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney loop of Henle thin ascending limb epithelial cell",0.666666666666667,0.322477437829858,-0.0439754871205738,-0.0803117139597957,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney distal convoluted tubule epithelial cell",0.000780957179019009,1.10118099045139,-0.168016198538114,-0.326199526161068,"UP","UP",TRUE,23,16
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","T cell",0.0506205181127782,1.07990613330985,-0.00377623239624423,-0.137887815316166,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","renal interstitial pericyte",0.0695404520127823,0.66123935146757,0.304801719766375,0.252560807831162,"UP","UP",TRUE,29,19
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","podocyte",5.40792523305248e-05,1.46066843352948,0.150025994636448,-0.00165132552866052,"UP","UP",TRUE,26,15
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","kidney interstitial alternatively activated macrophage",0.202967311326444,0.686282903881303,0.00464098296140251,-0.0760295881684932,"UP","UP",TRUE,12,10
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","mononuclear phagocyte",0.445221445221445,0.451089746639397,-0.0150803529883599,-0.0644408217373315,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","B cell",0.2,5.37023474220626,-0.0178218986971344,-0.28059105355265,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","log2CPM","ecm_remodeling","parietal epithelial cell",0.0106990123789155,1.13791285268434,0.278451952128339,0.18552661754009,"UP","UP",TRUE,13,14
"ckd_kidney","GSVA","log2CPM","raas","epithelial cell of proximal tubule",0.944699532739876,0.0485525919456976,0.399393977116429,0.393079296457697,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","log2CPM","raas","kidney loop of Henle thick ascending limb epithelial cell",0.796124905812315,0.00471228612501207,-0.222074631341816,-0.223270232668917,"UP","UP",TRUE,38,23
"ckd_kidney","GSVA","log2CPM","raas","kidney collecting duct principal cell",0.827602372976787,-0.14359048445703,-0.339180567047263,-0.302462623079374,"UP","DOWN",FALSE,34,23
"ckd_kidney","GSVA","log2CPM","raas","kidney interstitial fibroblast",0.378183488332009,0.180241148609206,0.0213189525193576,-0.0335279833091285,"UP","UP",TRUE,33,21
"ckd_kidney","GSVA","log2CPM","raas","kidney collecting duct intercalated cell",0.565737158182055,0.165164942035883,0.0624017499210402,0.0111588209299939,"UP","UP",TRUE,34,22
"ckd_kidney","GSVA","log2CPM","raas","kidney loop of Henle thin descending limb epithelial cell",0.0144765009995862,0.760592157534356,-0.169611518103188,-0.331803575395391,"UP","UP",TRUE,14,13
"ckd_kidney","GSVA","log2CPM","raas","kidney connecting tubule epithelial cell",0.180752246485384,-0.529823212560819,-0.316049001073914,-0.17874943773835,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","log2CPM","raas","endothelial cell",0.718985271183653,-0.0469187969001976,-0.202772939136558,-0.188717665008015,"UP","DOWN",FALSE,35,24
"ckd_kidney","GSVA","log2CPM","raas","kidney loop of Henle thin ascending limb epithelial cell",0.888888888888889,0.481522141435516,-0.103248262217529,-0.268534160556203,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","log2CPM","raas","kidney distal convoluted tubule epithelial cell",0.0277213001781408,-0.761671574330538,-0.270571623663939,-0.0677950426565238,"UP","DOWN",FALSE,23,16
"ckd_kidney","GSVA","log2CPM","raas","T cell",0.777989468391945,0.0902766466909274,0.0400553181217683,0.0145441094081247,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","log2CPM","raas","renal interstitial pericyte",0.8838386831205,0.0862266748195587,0.106671406461621,0.0801010245363895,"UP","UP",TRUE,29,19
"ckd_kidney","GSVA","log2CPM","raas","podocyte",0.0399741402016136,-0.766709052659402,0.0593746898607855,0.210226498479821,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","log2CPM","raas","kidney interstitial alternatively activated macrophage",0.974236290025764,0.0251246036222565,0.0230176745634664,0.0158267566692634,"UP","UP",TRUE,12,10
"ckd_kidney","GSVA","log2CPM","raas","mononuclear phagocyte",0.0221445221445221,1.7435250149301,0.169514885350894,-0.225074648874947,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","log2CPM","raas","B cell",0.2,-2.05219584312015,0.0754477811088724,0.186007773859759,"UP","DOWN",FALSE,3,2
"ckd_kidney","GSVA","log2CPM","raas","parietal epithelial cell",0.34988438701186,-0.382253520396397,0.0858014945530398,0.183829684481949,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","voom","jak_stat","epithelial cell of proximal tubule",0.000430541946953458,-1.04201934979339,-0.115109233286194,-0.00576825896712591,"UP","DOWN",FALSE,36,23
"ckd_kidney","GSVA","voom","jak_stat","kidney loop of Henle thick ascending limb epithelial cell",0.0273654973559398,-0.606279228499385,-0.232935467871618,-0.165110858351682,"UP","DOWN",FALSE,38,23
"ckd_kidney","GSVA","voom","jak_stat","kidney collecting duct principal cell",0.000247577899490446,-1.04242365072834,-0.213755809380259,-0.0597382648763983,"UP","DOWN",FALSE,34,23
"ckd_kidney","GSVA","voom","jak_stat","kidney interstitial fibroblast",1.33650865762672e-05,-1.29931428193228,0.0193024376892926,0.148980454522253,"UP","DOWN",FALSE,33,21
"ckd_kidney","GSVA","voom","jak_stat","kidney collecting duct intercalated cell",2.62060042089546e-05,-1.26702759680794,-0.133286711368401,0.0169686135463761,"UP","DOWN",FALSE,34,22
"ckd_kidney","GSVA","voom","jak_stat","kidney loop of Henle thin descending limb epithelial cell",0.219882442679589,-0.560945148252136,-0.162763138262152,-0.0825221100740706,"UP","DOWN",FALSE,14,13
"ckd_kidney","GSVA","voom","jak_stat","kidney connecting tubule epithelial cell",3.69433877986702e-06,-1.76157239384068,-0.260114203771176,-0.059467615655926,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","voom","jak_stat","endothelial cell",0.0418067288368299,-0.554415296996566,0.217225955128585,0.273963196820198,"UP","DOWN",FALSE,35,24
"ckd_kidney","GSVA","voom","jak_stat","kidney loop of Henle thin ascending limb epithelial cell",0.888888888888889,-0.17395278943334,-0.0240762192272141,0.0094664082356972,"UP","DOWN",FALSE,2,7
"ckd_kidney","GSVA","voom","jak_stat","kidney distal convoluted tubule epithelial cell",0.0373785119085194,-0.704236880455859,-0.283110924005941,-0.211926733492781,"UP","DOWN",FALSE,23,16
"ckd_kidney","GSVA","voom","jak_stat","T cell",0.12884020004763,-0.594284980315951,0.21507439542587,0.273662133019598,"UP","DOWN",FALSE,11,8
"ckd_kidney","GSVA","voom","jak_stat","renal interstitial pericyte",0.0258379049482145,-0.698727580402253,0.0243500241633275,0.100524678499258,"UP","DOWN",FALSE,29,19
"ckd_kidney","GSVA","voom","jak_stat","podocyte",0.001896907973067,-1.07623422139656,-0.106181609819749,-0.011579385991149,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","voom","jak_stat","kidney interstitial alternatively activated macrophage",0.000600019175870569,-1.93266725032972,0.150072068596273,0.299828068895604,"UP","DOWN",FALSE,12,10
"ckd_kidney","GSVA","voom","jak_stat","mononuclear phagocyte",0.00116550116550117,-2.17901659954808,0.239125418780509,0.350007632469028,"UP","DOWN",FALSE,6,7
"ckd_kidney","GSVA","voom","jak_stat","B cell",0.2,-2.30948598065831,0.0781047293292299,0.20155277700428,"UP","DOWN",FALSE,3,2
"ckd_kidney","GSVA","voom","jak_stat","parietal epithelial cell",0.0542545479926016,-0.758874842709049,-0.0761603425477289,-0.00441460109027085,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","voom","nfkb_signaling","epithelial cell of proximal tubule",0.0776405375857261,-0.488970895475925,-0.166928433948749,-0.0391350530926241,"UP","DOWN",FALSE,36,23
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney loop of Henle thick ascending limb epithelial cell",0.0263076407659333,-0.326693752762028,-0.320034006538825,-0.236951027951025,"UP","DOWN",FALSE,38,23
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney collecting duct principal cell",0.0163117501848233,-0.555073630927041,-0.229478607825885,-0.0548605360179889,"UP","DOWN",FALSE,34,23
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney interstitial fibroblast",0.0066113248865452,-0.780493534011461,0.0380491727268736,0.226497862866886,"UP","DOWN",FALSE,33,21
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney collecting duct intercalated cell",0.0192546058925348,-0.657757050608303,-0.164446620099167,0.0147257476888864,"UP","DOWN",FALSE,34,22
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney loop of Henle thin descending limb epithelial cell",0.720314184153193,-0.106429286102031,-0.093942712507628,-0.0545475072402017,"UP","DOWN",FALSE,14,13
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney connecting tubule epithelial cell",0.000240613675921389,-1.35031813003015,-0.329587470874163,-0.0161272117486692,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","voom","nfkb_signaling","endothelial cell",0.0798308952233381,-0.458888676314882,0.14607422718264,0.26996215480385,"UP","DOWN",FALSE,35,24
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney loop of Henle thin ascending limb epithelial cell",0.666666666666667,-0.00946555024995249,0.207528050332674,0.211728687170524,"UP","DOWN",FALSE,2,7
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney distal convoluted tubule epithelial cell",0.00216213523121439,-1.13261808171612,-0.340103504092176,-0.138393951215404,"UP","DOWN",FALSE,23,16
"ckd_kidney","GSVA","voom","nfkb_signaling","T cell",0.151755709031251,-0.512759860225145,0.229417081107901,0.330144596327675,"UP","DOWN",FALSE,11,8
"ckd_kidney","GSVA","voom","nfkb_signaling","renal interstitial pericyte",0.135456011115759,-0.457119048066996,0.0175902857123884,0.134477328122905,"UP","DOWN",FALSE,29,19
"ckd_kidney","GSVA","voom","nfkb_signaling","podocyte",0.0715788421185303,-0.711415113350213,0.0219686393887572,0.173446075232735,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","voom","nfkb_signaling","kidney interstitial alternatively activated macrophage",0.0137695122215246,-1.34472050587929,0.0345991416279325,0.316834315547219,"UP","DOWN",FALSE,12,10
"ckd_kidney","GSVA","voom","nfkb_signaling","mononuclear phagocyte",0.234265734265734,-0.644253443869455,0.231549400037086,0.340019772795127,"UP","DOWN",FALSE,6,7
"ckd_kidney","GSVA","voom","nfkb_signaling","B cell",0.8,-0.563960661532432,0.1676275163667,0.216188990898015,"UP","DOWN",FALSE,3,2
"ckd_kidney","GSVA","voom","nfkb_signaling","parietal epithelial cell",0.615950603989371,-0.181184778670422,-0.270382727229023,-0.242390805856048,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","voom","tgfb_signaling","epithelial cell of proximal tubule",0.104705672263222,-0.353085694256273,-0.167682153133025,-0.12498054593027,"UP","DOWN",FALSE,36,23
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney loop of Henle thick ascending limb epithelial cell",0.147798760884734,-0.468443810578106,-0.216253527110373,-0.157875885260139,"UP","DOWN",FALSE,38,23
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney collecting duct principal cell",2.59275545178109e-05,-1.20496502798159,-0.132320154005921,0.0364745993805468,"UP","DOWN",FALSE,34,23
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney interstitial fibroblast",2.02834520191373e-06,-1.51209108992018,0.0631501538575931,0.225568564722048,"UP","DOWN",FALSE,33,21
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney collecting duct intercalated cell",0.000107952654461971,-1.27322506862626,-0.150439142149857,-0.00251406922108727,"UP","DOWN",FALSE,34,22
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney loop of Henle thin descending limb epithelial cell",0.219882442679589,-0.506342578295627,-0.0856878749434573,-0.0229336718753897,"UP","DOWN",FALSE,14,13
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney connecting tubule epithelial cell",1.39965088979646e-05,-1.7951131601142,-0.191427914544582,0.0652172536711313,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","voom","tgfb_signaling","endothelial cell",0.555305238834011,-0.202307849339361,0.149689448004203,0.172742420070406,"UP","DOWN",FALSE,35,24
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney loop of Henle thin ascending limb epithelial cell",0.5,-0.705756212160219,-0.0219681213735703,0.0411843268114205,"UP","DOWN",FALSE,2,7
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney distal convoluted tubule epithelial cell",0.159309751789872,-0.489349820433483,-0.163932405646569,-0.106899862655751,"UP","DOWN",FALSE,23,16
"ckd_kidney","GSVA","voom","tgfb_signaling","T cell",0.395041147363129,0.276300285504278,0.154723975345236,0.131231251472695,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","voom","tgfb_signaling","renal interstitial pericyte",0.54452263774839,-0.116029026652643,0.0989352093730575,0.112557167181638,"UP","DOWN",FALSE,29,19
"ckd_kidney","GSVA","voom","tgfb_signaling","podocyte",0.231431080976819,-0.478645344442408,0.0782496236964541,0.136269397612888,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","voom","tgfb_signaling","kidney interstitial alternatively activated macrophage",0.538659482931929,-0.585577205374867,0.0119633787268448,0.0709510877440887,"UP","DOWN",FALSE,12,10
"ckd_kidney","GSVA","voom","tgfb_signaling","mononuclear phagocyte",0.365967365967366,-0.779856455783744,0.0999029141568802,0.172520646810542,"UP","DOWN",FALSE,6,7
"ckd_kidney","GSVA","voom","tgfb_signaling","B cell",0.4,0.923832859836076,0.087504280123438,0.0244819910648271,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","voom","tgfb_signaling","parietal epithelial cell",0.720314184153193,-0.212526031695195,-0.00265958439445987,0.0246060363029749,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","voom","oxidative_stress","epithelial cell of proximal tubule",0.341956046023327,0.180475427369463,0.301790511484881,0.246356003189496,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","voom","oxidative_stress","kidney loop of Henle thick ascending limb epithelial cell",0.970562436984306,-0.00286389242640909,-0.108760392276257,-0.107715699608201,"UP","DOWN",FALSE,38,23
"ckd_kidney","GSVA","voom","oxidative_stress","kidney collecting duct principal cell",0.980697568229909,0.0123381680183978,-0.150524399890346,-0.155113152278925,"UP","UP",TRUE,34,23
"ckd_kidney","GSVA","voom","oxidative_stress","kidney interstitial fibroblast",0.427910656040196,-0.184613244591897,0.033642141304783,0.0911172987144006,"UP","DOWN",FALSE,33,21
"ckd_kidney","GSVA","voom","oxidative_stress","kidney collecting duct intercalated cell",0.783712050313529,-0.0293613167913196,-0.0117099393665173,-0.00128906920448663,"UP","DOWN",FALSE,34,22
"ckd_kidney","GSVA","voom","oxidative_stress","kidney loop of Henle thin descending limb epithelial cell",0.720314184153193,0.173986718164096,0.0584489777024185,-0.0118409866330921,"UP","UP",TRUE,14,13
"ckd_kidney","GSVA","voom","oxidative_stress","kidney connecting tubule epithelial cell",0.0243188441471603,-0.685669879413281,-0.36086758070442,-0.179671273629612,"UP","DOWN",FALSE,22,16
"ckd_kidney","GSVA","voom","oxidative_stress","endothelial cell",0.981682958935958,0.0148225244171834,-0.181670662734291,-0.186127432506166,"UP","UP",TRUE,35,24
"ckd_kidney","GSVA","voom","oxidative_stress","kidney loop of Henle thin ascending limb epithelial cell",1,0.0662444790939802,0.346061261855249,0.324373050490764,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","voom","oxidative_stress","kidney distal convoluted tubule epithelial cell",0.28800865807378,-0.307280052594816,-0.311065433551236,-0.225515143791305,"UP","DOWN",FALSE,23,16
"ckd_kidney","GSVA","voom","oxidative_stress","T cell",0.716784419570797,0.203696571683508,0.181320052077374,0.135445256983863,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","voom","oxidative_stress","renal interstitial pericyte",0.916886106657274,-7.69963461323059e-05,-0.0335842161649389,-0.0335595391216368,"UP","DOWN",FALSE,29,19
"ckd_kidney","GSVA","voom","oxidative_stress","podocyte",0.231431080976819,-0.444747888100149,0.00328306435866484,0.125791477456774,"UP","DOWN",FALSE,26,15
"ckd_kidney","GSVA","voom","oxidative_stress","kidney interstitial alternatively activated macrophage",0.771303000405168,-0.000853645950337434,0.158582638336528,0.158733699768062,"UP","DOWN",FALSE,12,10
"ckd_kidney","GSVA","voom","oxidative_stress","mononuclear phagocyte",0.628205128205128,0.332240979552066,0.22204901169582,0.14447079226599,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","voom","oxidative_stress","B cell",0.4,1.26675827130527,0.00740888401486718,-0.160523171717366,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","voom","oxidative_stress","parietal epithelial cell",0.942952393772154,-0.095311596447198,-0.193713190005837,-0.168849309540347,"UP","DOWN",FALSE,13,14
"ckd_kidney","GSVA","voom","ecm_remodeling","epithelial cell of proximal tubule",9.41385116749414e-05,1.16590966391202,0.101513465746839,-0.075118419612827,"UP","UP",TRUE,36,23
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney loop of Henle thick ascending limb epithelial cell",0.000881242823522802,0.886417427568375,-0.0646824646509967,-0.221551210157839,"UP","UP",TRUE,38,23
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney collecting duct principal cell",0.361012693285886,0.227784631011869,-0.204082486640437,-0.241535317908263,"UP","UP",TRUE,34,23
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney interstitial fibroblast",0.503437849270288,0.277550141388319,0.359685013997838,0.338440093264924,"UP","UP",TRUE,33,21
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney collecting duct intercalated cell",0.1254880056658,0.494818237728943,-0.186366830631714,-0.250696220333522,"UP","UP",TRUE,34,22
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney loop of Henle thin descending limb epithelial cell",0.720314184153193,-0.0784755185529645,-0.000852728224696339,0.0075772135770852,"UP","DOWN",FALSE,14,13
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney connecting tubule epithelial cell",0.437927019684977,0.217804918327038,-0.19823723321719,-0.231543665061571,"UP","UP",TRUE,22,16
"ckd_kidney","GSVA","voom","ecm_remodeling","endothelial cell",0.00113499891975321,0.997251141602609,0.175402239557258,0.0880683784430266,"UP","UP",TRUE,35,24
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney loop of Henle thin ascending limb epithelial cell",0.666666666666667,0.258501142558288,0.00887709645972989,-0.0265833790423763,"UP","UP",TRUE,2,7
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney distal convoluted tubule epithelial cell",0.00363750345119393,1.04596693567816,-0.181245072114102,-0.320374522520598,"UP","UP",TRUE,23,16
"ckd_kidney","GSVA","voom","ecm_remodeling","T cell",0.151755709031251,0.668567107891975,-0.0808983059872627,-0.165686651312589,"UP","UP",TRUE,11,8
"ckd_kidney","GSVA","voom","ecm_remodeling","renal interstitial pericyte",0.12462303047458,0.615288864117669,0.319420860895863,0.260210920878353,"UP","UP",TRUE,29,19
"ckd_kidney","GSVA","voom","ecm_remodeling","podocyte",0.00124385427023327,1.16219921719179,0.159376707901517,0.0204054858531403,"UP","UP",TRUE,26,15
"ckd_kidney","GSVA","voom","ecm_remodeling","kidney interstitial alternatively activated macrophage",0.282933784481772,0.509227264764542,-0.0728400832162869,-0.134431026536465,"UP","UP",TRUE,12,10
"ckd_kidney","GSVA","voom","ecm_remodeling","mononuclear phagocyte",0.628205128205128,0.0106765245804258,-0.152432030356047,-0.153837376492904,"UP","UP",TRUE,6,7
"ckd_kidney","GSVA","voom","ecm_remodeling","B cell",0.2,1.6904716447416,-0.109016231269425,-0.269063367242135,"UP","UP",TRUE,3,2
"ckd_kidney","GSVA","voom","ecm_remodeling","parietal epithelial cell",0.0015382161000683,1.34877576705131,0.354651008271439,0.254189963550857,"UP","UP",TRUE,13,14
